,L:RFQPAH,L:V2QSET,L:V5QSET,L:BPM3IF,L:BPM3OF,L:BPM4IF,L:BPM5IF,L:BPM5OF,L:D02BF,L:D03BF,L:D11BF,L:D12BF,L:D13BF,L:D21BF,L:D22BF,L:D23BF,L:D31BF,L:D32BF,L:D33BF,L:D34BF,L:D41BF,L:D43BF,L:D44BF,L:D51BF,L:D52BF,L:D53BF,L:D54BF,L:D61BF,L:D62BF,L:D63BF,L:D64BF,L:D71BF,L:D72BF,L:D73BF,L:D74BF
866,178.57666015625,-24.700000762939453,-31.209999084472656,94.6307373046875,82.0953369140625,102.733154296875,-96.273193359375,21.81884765625,-56.93115234375,-91.1590576171875,-81.1724853515625,-102.0245361328125,-31.058349609375,-63.9678955078125,-62.86376953125,-158.9666748046875,45.52734375,103.634033203125,-0.3570556640625,-95.99853515625,-175.5999755859375,-22.862548828125,56.546630859375,103.128662109375,-48.3013916015625,-3.3013916015625,-138.7078857421875,0.0714111328125,-105.1776123046875,30.443115234375,43.83544921875,101.5081787109375,-68.8623046875,107.7484130859375,109.3304443359375
867,178.57666015625,-24.700000762939453,-31.209999084472656,94.4659423828125,81.93603515625,102.5738525390625,-96.053466796875,21.7364501953125,-57.216796875,-91.0931396484375,-81.9195556640625,-101.5576171875,-30.8660888671875,-63.87451171875,-62.9681396484375,-158.9117431640625,45.6427001953125,103.8592529296875,-0.50537109375,-96.580810546875,-176.1712646484375,-23.082275390625,56.5960693359375,103.359375,-48.4661865234375,-2.999267578125,-139.3505859375,0.1483154296875,-105.1556396484375,30.7781982421875,43.8958740234375,101.392822265625,-69.2578125,107.55615234375,109.35791015625
868,178.57666015625,-24.700000762939453,-31.209999084472656,94.8175048828125,82.1282958984375,102.76611328125,-96.43798828125,21.884765625,-57.337646484375,-91.0821533203125,-81.5789794921875,-101.5850830078125,-30.849609375,-63.687744140625,-62.8582763671875,-158.9666748046875,45.516357421875,102.8814697265625,-0.4998779296875,-96.339111328125,-176.1492919921875,-22.7142333984375,56.7169189453125,103.326416015625,-48.3892822265625,-3.1585693359375,-139.0374755859375,0.010986328125,-105.2215576171875,30.91552734375,44.1650390625,101.5631103515625,-68.8623046875,107.7044677734375,109.259033203125
869,178.57666015625,-24.700000762939453,-31.209999084472656,94.5208740234375,81.9305419921875,102.54638671875,-96.43798828125,21.8572998046875,-57.2662353515625,-90.9393310546875,-81.5240478515625,-101.5411376953125,-31.014404296875,-63.7371826171875,-62.874755859375,-158.8128662109375,45.615234375,103.38134765625,-0.5987548828125,-96.6522216796875,-176.2042236328125,-22.6702880859375,56.8707275390625,103.5186767578125,-48.2025146484375,-2.96630859375,-139.0924072265625,0.054931640625,-105.281982421875,30.7122802734375,43.96728515625,101.42578125,-69.0875244140625,107.589111328125,109.3304443359375
870,178.57666015625,-24.100000381469727,-31.209999084472656,95.8062744140625,82.8863525390625,103.6175537109375,-97.5146484375,22.9833984375,-56.0906982421875,-90.7965087890625,-81.6229248046875,-102.689208984375,-31.5582275390625,-63.336181640625,-61.9903564453125,-158.1591796875,45.3460693359375,103.3538818359375,-0.9173583984375,-96.141357421875,-175.2484130859375,-22.1484375,57.216796875,103.5955810546875,-48.0487060546875,-3.22998046875,-138.93310546875,-0.2581787109375,-105.435791015625,30.443115234375,43.61572265625,101.876220703125,-69.36767578125,108.4735107421875,110.36865234375
871,178.57666015625,-24.100000381469727,-31.209999084472656,95.5865478515625,82.6446533203125,103.4307861328125,-97.196044921875,22.412109375,-56.7333984375,-90.867919921875,-81.683349609375,-102.030029296875,-31.2066650390625,-64.44580078125,-62.4462890625,-158.302001953125,45.4010009765625,103.3154296875,-0.670166015625,-96.3446044921875,-175.572509765625,-22.291259765625,57.073974609375,103.64501953125,-48.197021484375,-3.197021484375,-138.9495849609375,-0.2197265625,-105.479736328125,30.87158203125,44.2803955078125,101.8487548828125,-68.44482421875,108.314208984375,110.3851318359375
872,178.57666015625,-24.100000381469727,-31.209999084472656,95.2734375,82.41943359375,103.2000732421875,-97.4102783203125,22.4835205078125,-56.6839599609375,-90.6976318359375,-81.6888427734375,-102.1343994140625,-31.3714599609375,-63.402099609375,-62.3748779296875,-158.466796875,45.5108642578125,102.9693603515625,-0.845947265625,-96.48193359375,-175.5999755859375,-22.1484375,57.2607421875,103.8427734375,-48.0487060546875,-3.043212890625,-138.9715576171875,-0.2142333984375,-105.523681640625,30.7177734375,44.1595458984375,101.77734375,-68.4722900390625,108.28125,110.2532958984375
873,178.57666015625,-24.100000381469727,-31.209999084472656,95.8721923828125,83.0401611328125,103.7164306640625,-97.2509765625,22.78564453125,-56.3818359375,-90.966796875,-81.62841796875,-102.72216796875,-31.497802734375,-63.226318359375,-62.0782470703125,-158.214111328125,45.3460693359375,102.81005859375,-0.999755859375,-96.1688232421875,-175.682373046875,-22.3846435546875,57.1453857421875,103.721923828125,-48.1640625,-3.2080078125,-139.471435546875,-0.2581787109375,-105.435791015625,30.7452392578125,44.0277099609375,101.8927001953125,-68.8568115234375,108.4515380859375,110.4290771484375
874,178.57666015625,-24.100000381469727,-31.209999084472656,95.537109375,82.760009765625,103.5076904296875,-97.305908203125,22.4945068359375,-56.4697265625,-90.8074951171875,-81.5789794921875,-102.3870849609375,-31.519775390625,-63.533935546875,-62.2760009765625,-158.3514404296875,45.538330078125,103.2000732421875,-0.8514404296875,-96.251220703125,-175.4681396484375,-22.12646484375,57.3046875,103.7548828125,-47.87841796875,-3.0267333984375,-138.779296875,-0.2252197265625,-105.49072265625,30.2838134765625,43.96728515625,101.689453125,-68.499755859375,108.270263671875,109.984130859375
875,178.57666015625,-24.100000381469727,-31.209999084472656,95.438232421875,82.650146484375,103.436279296875,-97.4871826171875,22.7197265625,-56.326904296875,-90.648193359375,-81.5899658203125,-102.293701171875,-31.5032958984375,-63.4075927734375,-62.2320556640625,-158.3404541015625,45.538330078125,103.4197998046875,-0.889892578125,-96.2841796875,-175.8087158203125,-21.95068359375,57.48046875,103.9581298828125,-47.83447265625,-2.955322265625,-138.80126953125,-0.263671875,-105.5950927734375,30.3826904296875,44.0936279296875,101.744384765625,-68.477783203125,108.34716796875,110.4290771484375
876,178.57666015625,-24.100000381469727,-31.209999084472656,95.7293701171875,82.7435302734375,103.524169921875,-97.569580078125,22.7471923828125,-56.42578125,-90.72509765625,-81.7987060546875,-102.3321533203125,-31.497802734375,-63.5833740234375,-62.1441650390625,-157.96142578125,45.41748046875,102.3101806640625,-0.9063720703125,-96.328125,-175.4901123046875,-22.0111083984375,57.3431396484375,103.90869140625,-48.0157470703125,-3.1365966796875,-138.988037109375,-0.3240966796875,-105.556640625,30.65185546875,44.23095703125,101.93115234375,-68.3294677734375,108.5284423828125,110.6158447265625
877,178.57666015625,-24.100000381469727,-31.209999084472656,95.7843017578125,82.72705078125,103.5626220703125,-97.701416015625,22.87353515625,-56.42578125,-90.72509765625,-81.7987060546875,-102.3321533203125,-31.497802734375,-63.5833740234375,-62.1441650390625,-157.96142578125,45.41748046875,102.3101806640625,-0.9063720703125,-96.328125,-175.4901123046875,-22.0111083984375,57.3431396484375,103.90869140625,-48.0157470703125,-3.1365966796875,-138.988037109375,-0.3240966796875,-105.556640625,30.65185546875,44.23095703125,101.93115234375,-68.3294677734375,108.5284423828125,110.6158447265625
878,178.57666015625,-24.100000381469727,-31.209999084472656,95.80078125,82.7984619140625,103.546142578125,-97.4981689453125,22.9449462890625,-56.5960693359375,-90.582275390625,-81.8975830078125,-102.3101806640625,-31.475830078125,-63.1329345703125,-62.05078125,-158.0657958984375,45.5877685546875,103.238525390625,-1.1865234375,-96.910400390625,-175.6549072265625,-21.851806640625,57.568359375,104.12841796875,-47.8399658203125,-2.8509521484375,-139.141845703125,-0.2362060546875,-105.6719970703125,30.596923828125,44.01123046875,101.7388916015625,-68.4613037109375,108.446044921875,110.6048583984375
